"","x","y","xend","yend","col","lwd","lty","Cluster"
"300",74.875,0.892646743398726,74.875,0.383497067718576,"#E7298A",0.7,"solid","Complex-4"
"301",74.875,0.383497067718576,74,0.383497067718576,"#E7298A",0.7,"solid","Complex-4"
"302",74,0.383497067718576,74,0,"#E7298A",0.7,"solid","Complex-4"
"303",74.875,0.383497067718576,75.75,0.383497067718576,"#E7298A",0.7,"solid","Complex-4"
"304",75.75,0.383497067718576,75.75,0.227406068959737,"#E7298A",0.7,"solid","Complex-4"
"305",75.75,0.227406068959737,75,0.227406068959737,"#E7298A",0.7,"solid","Complex-4"
"306",75,0.227406068959737,75,0,"#E7298A",0.7,"solid","Complex-4"
"307",75.75,0.227406068959737,76.5,0.227406068959737,"#E7298A",0.7,"solid","Complex-4"
"308",76.5,0.227406068959737,76.5,0.156405045450246,"#E7298A",0.7,"solid","Complex-4"
"309",76.5,0.156405045450246,76,0.156405045450246,"#E7298A",0.7,"solid","Complex-4"
"310",76,0.156405045450246,76,0,"#E7298A",0.7,"solid","Complex-4"
"311",76.5,0.156405045450246,77,0.156405045450246,"#E7298A",0.7,"solid","Complex-4"
"312",77,0.156405045450246,77,0,"#E7298A",0.7,"solid","Complex-4"
"313",77.25,0.892646743398726,79.625,0.892646743398726,"#E7298A",0.7,"solid","Complex-4"
"314",79.625,0.892646743398726,79.625,0.596791697119087,"#E7298A",0.7,"solid","Complex-4"
"315",79.625,0.596791697119087,78.5,0.596791697119087,"#E7298A",0.7,"solid","Complex-4"
"316",78.5,0.596791697119087,78.5,0.255646891623801,"#E7298A",0.7,"solid","Complex-4"
"317",78.5,0.255646891623801,78,0.255646891623801,"#E7298A",0.7,"solid","Complex-4"
"318",78,0.255646891623801,78,0,"#E7298A",0.7,"solid","Complex-4"
"319",78.5,0.255646891623801,79,0.255646891623801,"#E7298A",0.7,"solid","Complex-4"
"320",79,0.255646891623801,79,0,"#E7298A",0.7,"solid","Complex-4"
"321",79.625,0.596791697119087,80.75,0.596791697119087,"#E7298A",0.7,"solid","Complex-4"
"322",80.75,0.596791697119087,80.75,0.308277132903706,"#E7298A",0.7,"solid","Complex-4"
"323",80.75,0.308277132903706,80,0.308277132903706,"#E7298A",0.7,"solid","Complex-4"
"324",80,0.308277132903706,80,0,"#E7298A",0.7,"solid","Complex-4"
"325",80.75,0.308277132903706,81.5,0.308277132903706,"#E7298A",0.7,"solid","Complex-4"
"326",81.5,0.308277132903706,81.5,0.134438998293929,"#E7298A",0.7,"solid","Complex-4"
"327",81.5,0.134438998293929,81,0.134438998293929,"#E7298A",0.7,"solid","Complex-4"
"328",81,0.134438998293929,81,0,"#E7298A",0.7,"solid","Complex-4"
"329",81.5,0.134438998293929,82,0.134438998293929,"#E7298A",0.7,"solid","Complex-4"
"330",82,0.134438998293929,82,0,"#E7298A",0.7,"solid","Complex-4"
"331",109.213594675064,1.79688125200466,191.587833881378,1.79688125200466,"black",0.7,"solid",NA
"332",191.587833881378,1.79688125200466,191.587833881378,1.70726798797476,"black",0.7,"solid",NA
"333",191.587833881378,1.70726798797476,95.84375,1.70726798797476,"#66A61E",0.7,"solid","Complex-5"
"334",95.84375,1.70726798797476,95.84375,1.21821133707811,"#66A61E",0.7,"solid","Complex-5"
"335",95.84375,1.21821133707811,88.125,1.21821133707811,"#66A61E",0.7,"solid","Complex-5"
"336",88.125,1.21821133707811,88.125,0.854344404200273,"#66A61E",0.7,"solid","Complex-5"
"337",88.125,0.854344404200273,85.25,0.854344404200273,"#66A61E",0.7,"solid","Complex-5"
"338",85.25,0.854344404200273,85.25,0.498324818698839,"#66A61E",0.7,"solid","Complex-5"
"339",85.25,0.498324818698839,83.75,0.498324818698839,"#66A61E",0.7,"solid","Complex-5"
"340",83.75,0.498324818698839,83.75,0.329465012469657,"#66A61E",0.7,"solid","Complex-5"
"341",83.75,0.329465012469657,83,0.329465012469657,"#66A61E",0.7,"solid","Complex-5"
"342",83,0.329465012469657,83,0,"#66A61E",0.7,"solid","Complex-5"
"343",83.75,0.329465012469657,84.5,0.329465012469657,"#66A61E",0.7,"solid","Complex-5"
"344",84.5,0.329465012469657,84.5,0.165371621867362,"#66A61E",0.7,"solid","Complex-5"
"345",84.5,0.165371621867362,84,0.165371621867362,"#66A61E",0.7,"solid","Complex-5"
"346",84,0.165371621867362,84,0,"#66A61E",0.7,"solid","Complex-5"
"347",84.5,0.165371621867362,85,0.165371621867362,"#66A61E",0.7,"solid","Complex-5"
"348",85,0.165371621867362,85,0,"#66A61E",0.7,"solid","Complex-5"
"349",85.25,0.498324818698839,86.75,0.498324818698839,"#66A61E",0.7,"solid","Complex-5"
"350",86.75,0.498324818698839,86.75,0.38331458238908,"#66A61E",0.7,"solid","Complex-5"
"351",86.75,0.38331458238908,86,0.38331458238908,"#66A61E",0.7,"solid","Complex-5"
"352",86,0.38331458238908,86,0,"#66A61E",0.7,"solid","Complex-5"
"353",86.75,0.38331458238908,87.5,0.38331458238908,"#66A61E",0.7,"solid","Complex-5"
"354",87.5,0.38331458238908,87.5,0.184657453977864,"#66A61E",0.7,"solid","Complex-5"
"355",87.5,0.184657453977864,87,0.184657453977864,"#66A61E",0.7,"solid","Complex-5"
"356",87,0.184657453977864,87,0,"#66A61E",0.7,"solid","Complex-5"
"357",87.5,0.184657453977864,88,0.184657453977864,"#66A61E",0.7,"solid","Complex-5"
"358",88,0.184657453977864,88,0,"#66A61E",0.7,"solid","Complex-5"
"359",88.125,0.854344404200273,91,0.854344404200273,"#66A61E",0.7,"solid","Complex-5"
"360",91,0.854344404200273,91,0.628014100301914,"#66A61E",0.7,"solid","Complex-5"
"361",91,0.628014100301914,89.5,0.628014100301914,"#66A61E",0.7,"solid","Complex-5"
"362",89.5,0.628014100301914,89.5,0.282497854921809,"#66A61E",0.7,"solid","Complex-5"
"363",89.5,0.282497854921809,89,0.282497854921809,"#66A61E",0.7,"solid","Complex-5"
"364",89,0.282497854921809,89,0,"#66A61E",0.7,"solid","Complex-5"
"365",89.5,0.282497854921809,90,0.282497854921809,"#66A61E",0.7,"solid","Complex-5"
"366",90,0.282497854921809,90,0,"#66A61E",0.7,"solid","Complex-5"
"367",91,0.628014100301914,92.5,0.628014100301914,"#66A61E",0.7,"solid","Complex-5"
"368",92.5,0.628014100301914,92.5,0.407939766631175,"#66A61E",0.7,"solid","Complex-5"
"369",92.5,0.407939766631175,91.5,0.407939766631175,"#66A61E",0.7,"solid","Complex-5"
"370",91.5,0.407939766631175,91.5,0.22546809269449,"#66A61E",0.7,"solid","Complex-5"
"371",91.5,0.22546809269449,91,0.22546809269449,"#66A61E",0.7,"solid","Complex-5"
"372",91,0.22546809269449,91,0,"#66A61E",0.7,"solid","Complex-5"
"373",91.5,0.22546809269449,92,0.22546809269449,"#66A61E",0.7,"solid","Complex-5"
"374",92,0.22546809269449,92,0,"#66A61E",0.7,"solid","Complex-5"
"375",92.5,0.407939766631175,93.5,0.407939766631175,"#66A61E",0.7,"solid","Complex-5"
"376",93.5,0.407939766631175,93.5,0.226715968098015,"#66A61E",0.7,"solid","Complex-5"
"377",93.5,0.226715968098015,93,0.226715968098015,"#66A61E",0.7,"solid","Complex-5"
"378",93,0.226715968098015,93,0,"#66A61E",0.7,"solid","Complex-5"
"379",93.5,0.226715968098015,94,0.226715968098015,"#66A61E",0.7,"solid","Complex-5"
"380",94,0.226715968098015,94,0,"#66A61E",0.7,"solid","Complex-5"
"381",95.84375,1.21821133707811,103.5625,1.21821133707811,"#66A61E",0.7,"solid","Complex-5"
"382",103.5625,1.21821133707811,103.5625,1.0891457510156,"#66A61E",0.7,"solid","Complex-5"
"383",103.5625,1.0891457510156,98.75,1.0891457510156,"#66A61E",0.7,"solid","Complex-5"
"384",98.75,1.0891457510156,98.75,0.692646080274577,"#66A61E",0.7,"solid","Complex-5"
"385",98.75,0.692646080274577,96.5,0.692646080274577,"#66A61E",0.7,"solid","Complex-5"
"386",96.5,0.692646080274577,96.5,0.315512371887335,"#66A61E",0.7,"solid","Complex-5"
"387",96.5,0.315512371887335,95.5,0.315512371887335,"#66A61E",0.7,"solid","Complex-5"
"388",95.5,0.315512371887335,95.5,0.170926594203382,"#66A61E",0.7,"solid","Complex-5"
"389",95.5,0.170926594203382,95,0.170926594203382,"#66A61E",0.7,"solid","Complex-5"
"390",95,0.170926594203382,95,0,"#66A61E",0.7,"solid","Complex-5"
"391",95.5,0.170926594203382,96,0.170926594203382,"#66A61E",0.7,"solid","Complex-5"
"392",96,0.170926594203382,96,0,"#66A61E",0.7,"solid","Complex-5"
"393",96.5,0.315512371887335,97.5,0.315512371887335,"#66A61E",0.7,"solid","Complex-5"
"394",97.5,0.315512371887335,97.5,0.190069251959247,"#66A61E",0.7,"solid","Complex-5"
"395",97.5,0.190069251959247,97,0.190069251959247,"#66A61E",0.7,"solid","Complex-5"
"396",97,0.190069251959247,97,0,"#66A61E",0.7,"solid","Complex-5"
"397",97.5,0.190069251959247,98,0.190069251959247,"#66A61E",0.7,"solid","Complex-5"
"398",98,0.190069251959247,98,0,"#66A61E",0.7,"solid","Complex-5"
"399",98.75,0.692646080274577,101,0.692646080274577,"#66A61E",0.7,"solid","Complex-5"
"400",101,0.692646080274577,101,0.377426570310566,"#66A61E",0.7,"solid","Complex-5"
"401",101,0.377426570310566,99.5,0.377426570310566,"#66A61E",0.7,"solid","Complex-5"
"402",99.5,0.377426570310566,99.5,0.129343117073056,"#66A61E",0.7,"solid","Complex-5"
"403",99.5,0.129343117073056,99,0.129343117073056,"#66A61E",0.7,"solid","Complex-5"
"404",99,0.129343117073056,99,0,"#66A61E",0.7,"solid","Complex-5"
"405",99.5,0.129343117073056,100,0.129343117073056,"#66A61E",0.7,"solid","Complex-5"
"406",100,0.129343117073056,100,0,"#66A61E",0.7,"solid","Complex-5"
"407",101,0.377426570310566,102.5,0.377426570310566,"#66A61E",0.7,"solid","Complex-5"
"408",102.5,0.377426570310566,102.5,0.361857061103678,"#66A61E",0.7,"solid","Complex-5"
"409",102.5,0.361857061103678,101.5,0.361857061103678,"#66A61E",0.7,"solid","Complex-5"
"410",101.5,0.361857061103678,101.5,0.178006653779505,"#66A61E",0.7,"solid","Complex-5"
"411",101.5,0.178006653779505,101,0.178006653779505,"#66A61E",0.7,"solid","Complex-5"
"412",101,0.178006653779505,101,0,"#66A61E",0.7,"solid","Complex-5"
"413",101.5,0.178006653779505,102,0.178006653779505,"#66A61E",0.7,"solid","Complex-5"
"414",102,0.178006653779505,102,0,"#66A61E",0.7,"solid","Complex-5"
"415",102.5,0.361857061103678,103.5,0.361857061103678,"#66A61E",0.7,"solid","Complex-5"
"416",103.5,0.361857061103678,103.5,0.234355696655166,"#66A61E",0.7,"solid","Complex-5"
"417",103.5,0.234355696655166,103,0.234355696655166,"#66A61E",0.7,"solid","Complex-5"
"418",103,0.234355696655166,103,0,"#66A61E",0.7,"solid","Complex-5"
"419",103.5,0.234355696655166,104,0.234355696655166,"#66A61E",0.7,"solid","Complex-5"
"420",104,0.234355696655166,104,0,"#66A61E",0.7,"solid","Complex-5"
"421",103.5625,1.0891457510156,108.375,1.0891457510156,"#66A61E",0.7,"solid","Complex-5"
"422",108.375,1.0891457510156,108.375,0.743635262333549,"#66A61E",0.7,"solid","Complex-5"
"423",108.375,0.743635262333549,105.875,0.743635262333549,"#66A61E",0.7,"solid","Complex-5"
"424",105.875,0.743635262333549,105.875,0.398254706743295,"#66A61E",0.7,"solid","Complex-5"
"425",105.875,0.398254706743295,105,0.398254706743295,"#66A61E",0.7,"solid","Complex-5"
"426",105,0.398254706743295,105,0,"#66A61E",0.7,"solid","Complex-5"
"427",105.875,0.398254706743295,106.75,0.398254706743295,"#66A61E",0.7,"solid","Complex-5"
"428",106.75,0.398254706743295,106.75,0.219500128238193,"#66A61E",0.7,"solid","Complex-5"
"429",106.75,0.219500128238193,106,0.219500128238193,"#66A61E",0.7,"solid","Complex-5"
"430",106,0.219500128238193,106,0,"#66A61E",0.7,"solid","Complex-5"
"431",106.75,0.219500128238193,107.5,0.219500128238193,"#66A61E",0.7,"solid","Complex-5"
"432",107.5,0.219500128238193,107.5,0.182422450712351,"#66A61E",0.7,"solid","Complex-5"
"433",107.5,0.182422450712351,107,0.182422450712351,"#66A61E",0.7,"solid","Complex-5"
"434",107,0.182422450712351,107,0,"#66A61E",0.7,"solid","Complex-5"
"435",107.5,0.182422450712351,108,0.182422450712351,"#66A61E",0.7,"solid","Complex-5"
"436",108,0.182422450712351,108,0,"#66A61E",0.7,"solid","Complex-5"
"437",108.375,0.743635262333549,110.875,0.743635262333549,"#66A61E",0.7,"solid","Complex-5"
"438",110.875,0.743635262333549,110.875,0.602024189648936,"#66A61E",0.7,"solid","Complex-5"
"439",110.875,0.602024189648936,109.5,0.602024189648936,"#66A61E",0.7,"solid","Complex-5"
"440",109.5,0.602024189648936,109.5,0.22456102015865,"#66A61E",0.7,"solid","Complex-5"
"441",109.5,0.22456102015865,109,0.22456102015865,"#66A61E",0.7,"solid","Complex-5"
"442",109,0.22456102015865,109,0,"#66A61E",0.7,"solid","Complex-5"
"443",109.5,0.22456102015865,110,0.22456102015865,"#66A61E",0.7,"solid","Complex-5"
"444",110,0.22456102015865,110,0,"#66A61E",0.7,"solid","Complex-5"
"445",110.875,0.602024189648936,112.25,0.602024189648936,"#66A61E",0.7,"solid","Complex-5"
"446",112.25,0.602024189648936,112.25,0.44803225316452,"#66A61E",0.7,"solid","Complex-5"
"447",112.25,0.44803225316452,111,0.44803225316452,"#66A61E",0.7,"solid","Complex-5"
"448",111,0.44803225316452,111,0,"#66A61E",0.7,"solid","Complex-5"
"449",112.25,0.44803225316452,113.5,0.44803225316452,"#66A61E",0.7,"solid","Complex-5"
"450",113.5,0.44803225316452,113.5,0.272361826470002,"#66A61E",0.7,"solid","Complex-5"
"451",113.5,0.272361826470002,112.5,0.272361826470002,"#66A61E",0.7,"solid","Complex-5"
"452",112.5,0.272361826470002,112.5,0.130042331448061,"#66A61E",0.7,"solid","Complex-5"
"453",112.5,0.130042331448061,112,0.130042331448061,"#66A61E",0.7,"solid","Complex-5"
"454",112,0.130042331448061,112,0,"#66A61E",0.7,"solid","Complex-5"
"455",112.5,0.130042331448061,113,0.130042331448061,"#66A61E",0.7,"solid","Complex-5"
"456",113,0.130042331448061,113,0,"#66A61E",0.7,"solid","Complex-5"
"457",113.5,0.272361826470002,114.5,0.272361826470002,"#66A61E",0.7,"solid","Complex-5"
"458",114.5,0.272361826470002,114.5,0.140015502900093,"#66A61E",0.7,"solid","Complex-5"
"459",114.5,0.140015502900093,114,0.140015502900093,"#66A61E",0.7,"solid","Complex-5"
"460",114,0.140015502900093,114,0,"#66A61E",0.7,"solid","Complex-5"
"461",114.5,0.140015502900093,115,0.140015502900093,"#66A61E",0.7,"solid","Complex-5"
"462",115,0.140015502900093,115,0,"#66A61E",0.7,"solid","Complex-5"
"463",191.587833881378,1.70726798797476,287.331917762756,1.70726798797476,"black",0.7,"solid",NA
"464",287.331917762756,1.70726798797476,287.331917762756,1.35227176538646,"black",0.7,"solid",NA
"465",287.331917762756,1.35227176538646,170.10595703125,1.35227176538646,"#E6AB02",0.7,"solid","Complex-6"
"466",170.10595703125,1.35227176538646,170.10595703125,1.11380905766059,"#E6AB02",0.7,"solid","Complex-6"
"467",170.10595703125,1.11380905766059,135.2275390625,1.11380905766059,"#E6AB02",0.7,"solid","Complex-6"
"468",135.2275390625,1.11380905766059,135.2275390625,0.85179367144831,"#E6AB02",0.7,"solid","Complex-6"
"469",135.2275390625,0.85179367144831,119.96875,0.85179367144831,"#E6AB02",0.7,"solid","Complex-6"
"470",119.96875,0.85179367144831,119.96875,0.533537700133839,"#E6AB02",0.7,"solid","Complex-6"
"471",119.96875,0.533537700133839,116.9375,0.533537700133839,"#E6AB02",0.7,"solid","Complex-6"
"472",116.9375,0.533537700133839,116.9375,0.0383795773950794,"#E6AB02",0.7,"solid","Complex-6"
"473",116.9375,0.0383795773950794,116,0.0383795773950794,"#E6AB02",0.7,"solid","Complex-6"
"474",116,0.0383795773950794,116,0,"#E6AB02",0.7,"solid","Complex-6"
"475",116.9375,0.0383795773950794,117.875,0.0383795773950794,"#E6AB02",0.7,"solid","Complex-6"
"476",117.875,0.0383795773950794,117.875,0.0188046551050048,"#E6AB02",0.7,"solid","Complex-6"
"477",117.875,0.0188046551050048,117,0.0188046551050048,"#E6AB02",0.7,"solid","Complex-6"
"478",117,0.0188046551050048,117,0,"#E6AB02",0.7,"solid","Complex-6"
"479",117.875,0.0188046551050048,118.75,0.0188046551050048,"#E6AB02",0.7,"solid","Complex-6"
"480",118.75,0.0188046551050048,118.75,0.00453515788887682,"#E6AB02",0.7,"solid","Complex-6"
"481",118.75,0.00453515788887682,118,0.00453515788887682,"#E6AB02",0.7,"solid","Complex-6"
"482",118,0.00453515788887682,118,0,"#E6AB02",0.7,"solid","Complex-6"
"483",118.75,0.00453515788887682,119.5,0.00453515788887682,"#E6AB02",0.7,"solid","Complex-6"
"484",119.5,0.00453515788887682,119.5,0.00323017259159319,"#E6AB02",0.7,"solid","Complex-6"
"485",119.5,0.00323017259159319,119,0.00323017259159319,"#E6AB02",0.7,"solid","Complex-6"
"486",119,0.00323017259159319,119,0,"#E6AB02",0.7,"solid","Complex-6"
"487",119.5,0.00323017259159319,120,0.00323017259159319,"#E6AB02",0.7,"solid","Complex-6"
"488",120,0.00323017259159319,120,0,"#E6AB02",0.7,"solid","Complex-6"
"489",119.96875,0.533537700133839,123,0.533537700133839,"#E6AB02",0.7,"solid","Complex-6"
"490",123,0.533537700133839,123,0.288648471175619,"#E6AB02",0.7,"solid","Complex-6"
"491",123,0.288648471175619,121.5,0.288648471175619,"#E6AB02",0.7,"solid","Complex-6"
"492",121.5,0.288648471175619,121.5,0.107091908123125,"#E6AB02",0.7,"solid","Complex-6"
"493",121.5,0.107091908123125,121,0.107091908123125,"#E6AB02",0.7,"solid","Complex-6"
"494",121,0.107091908123125,121,0,"#E6AB02",0.7,"solid","Complex-6"
"495",121.5,0.107091908123125,122,0.107091908123125,"#E6AB02",0.7,"solid","Complex-6"
"496",122,0.107091908123125,122,0,"#E6AB02",0.7,"solid","Complex-6"
"497",123,0.288648471175619,124.5,0.288648471175619,"#E6AB02",0.7,"solid","Complex-6"
"498",124.5,0.288648471175619,124.5,0.243172234579122,"#E6AB02",0.7,"solid","Complex-6"
"499",124.5,0.243172234579122,123.5,0.243172234579122,"#E6AB02",0.7,"solid","Complex-6"
"500",123.5,0.243172234579122,123.5,0.124853124854792,"#E6AB02",0.7,"solid","Complex-6"
"501",123.5,0.124853124854792,123,0.124853124854792,"#E6AB02",0.7,"solid","Complex-6"
"502",123,0.124853124854792,123,0,"#E6AB02",0.7,"solid","Complex-6"
"503",123.5,0.124853124854792,124,0.124853124854792,"#E6AB02",0.7,"solid","Complex-6"
"504",124,0.124853124854792,124,0,"#E6AB02",0.7,"solid","Complex-6"
"505",124.5,0.243172234579122,125.5,0.243172234579122,"#E6AB02",0.7,"solid","Complex-6"
"506",125.5,0.243172234579122,125.5,0.128268233576811,"#E6AB02",0.7,"solid","Complex-6"
"507",125.5,0.128268233576811,125,0.128268233576811,"#E6AB02",0.7,"solid","Complex-6"
"508",125,0.128268233576811,125,0,"#E6AB02",0.7,"solid","Complex-6"
"509",125.5,0.128268233576811,126,0.128268233576811,"#E6AB02",0.7,"solid","Complex-6"
"510",126,0.128268233576811,126,0,"#E6AB02",0.7,"solid","Complex-6"
"511",135.2275390625,0.85179367144831,150.486328125,0.85179367144831,"#E6AB02",0.7,"solid","Complex-6"
"512",150.486328125,0.85179367144831,150.486328125,0.58625792393243,"#E6AB02",0.7,"solid","Complex-6"
"513",150.486328125,0.58625792393243,137.97265625,0.58625792393243,"#E6AB02",0.7,"solid","Complex-6"
"514",137.97265625,0.58625792393243,137.97265625,0.326568631980734,"#E6AB02",0.7,"solid","Complex-6"
"515",137.97265625,0.326568631980734,127.5,0.326568631980734,"#E6AB02",0.7,"solid","Complex-6"
"516",127.5,0.326568631980734,127.5,0.214853416495788,"#E6AB02",0.7,"solid","Complex-6"
"517",127.5,0.214853416495788,127,0.214853416495788,"#E6AB02",0.7,"solid","Complex-6"
"518",127,0.214853416495788,127,0,"#E6AB02",0.7,"solid","Complex-6"
"519",127.5,0.214853416495788,128,0.214853416495788,"#E6AB02",0.7,"solid","Complex-6"
"520",128,0.214853416495788,128,0,"#E6AB02",0.7,"solid","Complex-6"
"521",137.97265625,0.326568631980734,148.4453125,0.326568631980734,"#E6AB02",0.7,"solid","Complex-6"
"522",148.4453125,0.326568631980734,148.4453125,0.284099368403981,"#E6AB02",0.7,"solid","Complex-6"
"523",148.4453125,0.284099368403981,141.640625,0.284099368403981,"#E6AB02",0.7,"solid","Complex-6"
"524",141.640625,0.284099368403981,141.640625,0.161845428731495,"#E6AB02",0.7,"solid","Complex-6"
"525",141.640625,0.161845428731495,135.96875,0.161845428731495,"#E6AB02",0.7,"solid","Complex-6"
"526",135.96875,0.161845428731495,135.96875,0.0843830258345767,"#E6AB02",0.7,"solid","Complex-6"
"527",135.96875,0.0843830258345767,133.09375,0.0843830258345767,"#E6AB02",0.7,"solid","Complex-6"
"528",133.09375,0.0843830258345767,133.09375,0.0430561843974535,"#E6AB02",0.7,"solid","Complex-6"
"529",133.09375,0.0430561843974535,130.6875,0.0430561843974535,"#E6AB02",0.7,"solid","Complex-6"
"530",130.6875,0.0430561843974535,130.6875,0.0244732785987956,"#E6AB02",0.7,"solid","Complex-6"
"531",130.6875,0.0244732785987956,129.5,0.0244732785987956,"#E6AB02",0.7,"solid","Complex-6"
"532",129.5,0.0244732785987956,129.5,0.0122445993061828,"#E6AB02",0.7,"solid","Complex-6"
"533",129.5,0.0122445993061828,129,0.0122445993061828,"#E6AB02",0.7,"solid","Complex-6"
"534",129,0.0122445993061828,129,0,"#E6AB02",0.7,"solid","Complex-6"
"535",129.5,0.0122445993061828,130,0.0122445993061828,"#E6AB02",0.7,"solid","Complex-6"
"536",130,0.0122445993061828,130,0,"#E6AB02",0.7,"solid","Complex-6"
"537",130.6875,0.0244732785987956,131.875,0.0244732785987956,"#E6AB02",0.7,"solid","Complex-6"
"538",131.875,0.0244732785987956,131.875,0.0204816646144013,"#E6AB02",0.7,"solid","Complex-6"
